timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,orientation_qx,orientation_qy,orientation_qz,orientation_qw
14644853515,-8.574199039599298,2.974089460301399,4.295288963735104,1.0864523649215698,-1.024878978729248,0.8934581875801086,-48.63649368286133,-15.273571014404297,-10.962890625,-0.51070118394091,-0.3396163963286921,-0.7736482013666566,0.1591017075383415
14654927734,-9.281997764864563,2.8005399428173896,4.2872599710583685,0.968416392803192,-1.0355615615844729,0.6034864187240601,-48.9649543762207,-15.085845947265623,-10.411865234375,-0.5151543973931075,-0.3424895624336472,-0.7686136747316888,0.1629416132822116
14665001953,-9.947429759043455,2.4794351808056234,4.411486362446844,0.8089465498924255,-1.0307002067565918,0.1832862198352813,-49.1225471496582,-14.853328704833984,-9.68060302734375,-0.5191000305856409,-0.3457480113960015,-0.7640450398247279,0.1650116254318103
14675074707,-10.389264010238646,2.1872116453632717,4.720450312548875,0.6266791224479675,-1.0045497417449951,-0.2926062047481537,-49.20752716064453,-14.910537719726562,-9.0594482421875,-0.522314413700133,-0.349495412797731,-0.7601622371549297,0.1649059944788174
14685148437,-10.402324567341804,2.097640972292423,5.058256033992767,0.4054892063140869,-0.9630608558654784,-0.7588998675346375,-49.28282165527344,-14.999149322509766,-8.31256103515625,-0.5247083296765961,-0.3536724444966517,-0.7570902802127544,0.1625158261470629
14695222656,-10.024538717687127,2.225541376018524,5.179020009967685,0.1634718924760818,-0.946698009967804,-1.1895785331726074,-48.96755599975586,-15.312854766845703,-7.8970947265625,-0.5263570325424377,-0.3581294060817739,-0.7548359490188215,0.1578428329020117
14705295654,-9.37098362378478,2.33253547757715,5.184558354872465,-0.0972529128193855,-0.9239304065704346,-1.5547460317611694,-49.06936264038086,-16.065876007080078,-7.093505859375,-0.5273908504753096,-0.3626407679017821,-0.7533569852926045,0.151009470490195
14715369628,-8.538136377093196,2.521952718539536,5.290727988305688,-0.372473269701004,-0.8641809821128845,-1.8226439952850344,-48.98805236816406,-16.738750457763672,-7.07275390625,-0.5278585454075825,-0.3669366043786506,-0.7526458452246615,0.1422924303387902
14725443603,-7.669387211415171,2.9951781332984564,5.54689938263595,-0.7089825868606567,-0.6759564876556396,-1.944921374320984,-49.13204574584961,-17.696136474609375,-6.67474365234375,-0.5276357328912717,-0.3704737586701854,-0.752897327488342,0.1322695306414732
14735517578,-6.786430072164535,3.63112947371006,5.757060136419534,-1.1431535482406616,-0.5489179491996765,-2.0173587799072266,-48.60895538330078,-18.49032592773437,-6.8564453125,-0.5268383370444396,-0.3726169659007757,-0.7542658502918697,0.1211654082454201
14745590576,-6.010123627862334,3.7771994481161233,5.377784924989938,-1.5716700553894043,-0.4051882624626159,-2.092698574066162,-48.28788757324219,-19.37158203125,-6.77734375,-0.5255693604980648,-0.3731660185844099,-0.756754654767743,0.1088410489622997
14755664794,-5.51709811861217,3.845857097017765,5.089257321456074,-1.9310252666473389,-0.3249125480651855,-2.1560475826263428,-48.16493988037109,-20.244667053222656,-6.97760009765625,-0.5238451146745334,-0.3722483800470831,-0.7602061510266841,0.0954150964242393
14765738525,-5.368161941120028,3.9732337691307062,4.477819367793202,-2.223352432250977,-0.3790420889854431,-2.268648386001587,-47.87297439575195,-21.22142791748047,-6.9249267578125,-0.521974866172419,-0.37022918032115,-0.7641610872633937,0.0808115255230881
14775811767,-5.629345610654354,4.1464249746963375,3.789740365259349,-2.443846702575684,-0.4599387049674988,-2.4674956798553467,-47.8938102722168,-22.347496032714844,-7.1121826171875,-0.5200449530916899,-0.3675704478818795,-0.7682766994294259,0.0647768712584598
14785885742,-6.027765083014964,4.32381187838614,3.261345144203305,-2.6178243160247803,-0.5562844276428223,-2.725069761276245,-47.408729553222656,-23.633445739746094,-7.3646240234375,-0.5179511044288521,-0.3646638697661443,-0.7723495161058703,0.0471497120097011
14795959716,-6.373204075816274,4.557056570637226,2.671777953825891,-2.767077922821045,-0.6381160616874695,-3.008017539978028,-46.9723014831543,-25.07128143310547,-7.58984375,-0.5155594965856153,-0.3617223898358255,-0.7762595476661194,0.0278624733508559
14806033691,-6.597533640205859,4.902701315143704,2.288777876654267,-2.921273946762085,-0.6582261323928833,-3.33143162727356,-46.469818115234375,-26.106414794921875,-7.66363525390625,-0.5126181264110073,-0.3588414954131221,-0.7800048350537766,0.0069202580373277
14816106689,-6.681342388749123,5.294494062840938,2.0393600482374428,-3.117940664291382,-0.6328844428062439,-3.724851131439209,-45.77447891235352,-27.60369873046875,-8.2633056640625,-0.5087563389268942,-0.3560111188988776,-0.7836903821001325,-0.0158913376103958
14826180664,-6.58337768908143,5.619843038293719,1.6720462004974483,-3.3097264766693115,-0.6104598641395569,-4.12327241897583,-44.95497894287109,-29.25542449951172,-8.9124755859375,-0.5037391804878993,-0.3532089676189885,-0.7872939911509689,-0.0407255496223884
14836254882,-6.261063551279902,6.047634151089191,1.1105778541401028,-3.465897798538208,-0.6505762338638306,-4.471243858337402,-44.19596099853516,-30.41903686523437,-9.44049072265625,-0.49768993621786,-0.350413756711154,-0.790544952740578,-0.0674797033580421
14846327636,-5.727576852303743,6.640661418792605,0.5099254983857274,-3.603911876678467,-0.7051689028739929,-4.74508810043335,-43.05705642700195,-32.34901428222656,-9.87799072265625,-0.4908321594504701,-0.3475124423836218,-0.793173515563342,-0.0958882534176447
14856401611,-5.161667308628559,7.185810498511791,0.1413581434533,-3.718737840652466,-0.7648243308067322,-4.955533504486084,-41.84877395629883,-33.840789794921875,-10.5997314453125,-0.4832616793178388,-0.3443657328407074,-0.7950496783738359,-0.1255641746892024
14866475585,-4.441943752291798,7.787412117815017,-0.3132894120857119,-3.8356103897094727,-0.8889462947845459,-5.115627765655518,-40.29690933227539,-35.56810760498047,-11.5672607421875,-0.4751771375268798,-0.3408130272499634,-0.7960058591607492,-0.1562945190220202
14876549804,-3.7521599916666735,8.428132280063629,-0.8898571278974413,-3.946621417999268,-1.0086796283721924,-5.207392692565918,-38.81808471679688,-37.09819030761719,-12.409912109375,-0.4668221840291892,-0.336631207352564,-0.7959037705960799,-0.1878660465743259
14886622558,-3.4036201102405785,8.816474010524153,-1.429202489773929,-4.032206058502197,-1.0283710956573486,-5.272451877593994,-36.97249603271485,-38.755889892578125,-13.508056640625,-0.4580072214090884,-0.3317788480463088,-0.7948619267473918,-0.2198787171621183
14896696777,-3.3904935021638867,8.819139430341124,-1.7385171530097725,-4.083450794219971,-0.9270392656326294,-5.365285396575928,-34.93109130859375,-39.98271179199219,-14.7120361328125,-0.4483064620061454,-0.3265109362725028,-0.793024065925746,-0.2520411295353353
14906770507,-3.4804502519428726,8.863543220213055,-1.861736705443263,-4.13516092300415,-0.740056574344635,-5.478610038757324,-32.99158477783203,-41.36466979980469,-15.9671630859375,-0.4372516539549507,-0.3210870063907543,-0.7905390773289211,-0.2841865734253679
14916843750,-3.610152444393933,9.0724139341861,-1.8591250616401436,-4.199326038360596,-0.5310450792312622,-5.636963844299316,-30.992164611816406,-42.531715393066406,-17.33148193359375,-0.4245853096130677,-0.3156153756096299,-0.7874290704915159,-0.3163380168367514
14926917724,-3.830278127352893,9.332961059382557,-1.7510668379813432,-4.231740474700928,-0.2627734541893005,-5.804093360900879,-28.783042907714844,-43.339202880859375,-18.58563232421875,-0.4100805372707611,-0.3102850136915989,-0.7836635714675221,-0.3484661126756572
14936991699,-3.882155321845412,9.820138427126407,-1.818850918918848,-4.20408821105957,-0.1158270239830017,-5.996317863464356,-26.38365936279297,-44.15641021728516,-20.18353271484375,-0.3938712367711989,-0.3052909195720259,-0.7790297043466392,-0.3804940440161924
14947064697,-3.5774499059706923,10.123975243473051,-2.281601701414585,-4.153933525085449,-0.2191004157066345,-6.194107532501221,-23.71371459960937,-44.96743774414063,-21.775390625,-0.376824844730906,-0.3004727991849975,-0.7729393854722917,-0.4126547435985068
14957138916,-3.313495018157363,10.182471856105328,-2.737282691654563,-4.078056335449219,-0.4341456294059753,-6.416914939880371,-21.39257049560547,-45.32796478271485,-23.54345703125,-0.3597244260981274,-0.2955073853285158,-0.7649036902654199,-0.4451923102256836
14967212646,-3.2124963576212524,10.564089831268786,-3.094114016085863,-3.963690280914306,-0.6105585098266602,-6.667065620422363,-18.39146423339844,-45.396820068359375,-25.2171630859375,-0.342744471521789,-0.2904430734770871,-0.7546966147097023,-0.4781233473930233
14977286865,-3.1528257327735423,10.89396475971341,-3.275011850506067,-3.8118417263031006,-0.6408628821372986,-6.90049409866333,-15.68975830078125,-45.408966064453125,-26.54888916015625,-0.3255980597709192,-0.2856081711758873,-0.7423625503289972,-0.5111866104786145
14987359619,-2.9928841771423813,10.965740540635585,-3.420846554851532,-3.6220717430114746,-0.5028682351112366,-7.06907320022583,-12.582717895507812,-45.41733551025391,-28.26123046875,-0.3078967692632645,-0.2814424820539201,-0.7281736245032642,-0.5438316175649222
14997433593,-2.864054091350734,10.890150169861316,-3.5322716245949266,-3.460320472717285,-0.2204557955265045,-7.183321475982666,-9.609352111816406,-45.54412841796875,-29.84454345703125,-0.2892234297877041,-0.2782817456163013,-0.712497923831171,-0.5755481595099486
15007507812,-2.727642172127962,10.92736784762144,-3.393292777493596,-3.343823194503784,0.1905514448881149,-7.2456793785095215,-6.459518432617188,-45.00806427001953,-31.341796875,-0.2690954218918537,-0.2763172798518455,-0.6957333586913526,-0.6059631762677169
15017580566,-2.4614435970410704,11.126168418478963,-3.153945676714182,-3.2485408782958984,0.6281857490539551,-7.238966464996338,-3.151458740234375,-44.209381103515625,-32.4906005859375,-0.2473102002204465,-0.2756129892063925,-0.6782037642081313,-0.6347556726533421
15027654541,-1.978767632369697,11.347021831190585,-3.198147806534171,-3.114698886871338,1.0157538652420044,-7.1660566329956055,-0.1256790161132812,-43.22999572753906,-34.09356689453125,-0.2240923881360309,-0.276124150414046,-0.660082893369099,-0.6616862200691561
15037728759,-1.3688055964782833,11.296986757433414,-3.545428043287992,-2.852466583251953,1.305350422859192,-7.047307968139648,3.316879272460937,-41.92513275146485,-35.76025390625,-0.2002000927753842,-0.2778529238701336,-0.6413727129921682,-0.6865557005565844
15047801757,-0.8210191539928317,11.000566354823112,-3.988919998562336,-2.5010855197906494,1.4483187198638916,-6.936069011688232,6.790794372558594,-40.441680908203125,-36.51458740234375,-0.1765537373373573,-0.2807549103591029,-0.6218993419658347,-0.7093988572359964
15057875732,-0.460349712703377,10.751057340991496,-4.248867404299975,-2.056253433227539,1.4805203676223757,-6.835373401641846,9.660636901855469,-39.19506072998047,-36.9951171875,-0.1539801829270979,-0.2846431641901395,-0.6014539007803955,-0.7304256639315109
15067949707,-0.1217442191839218,10.536140332591533,-4.459203514650464,-1.5632346868515017,1.398998141288757,-6.709309101104736,12.542724609375,-37.76136779785156,-37.28228759765625,-0.1331637057033532,-0.2894419826895115,-0.5798936178165564,-0.7498094629457983
15078023925,0.2249441891565918,10.096967994081972,-4.579605087053776,-1.0634961128234863,1.2458969354629517,-6.558446884155273,15.290931701660156,-36.068389892578125,-37.91412353515625,-0.1146015657613728,-0.2948274802640296,-0.5573151619171804,-0.7676868101812306
15088096923,0.2483057755216956,9.556862753748891,-4.378569304490089,-0.5709062218666077,1.061165690422058,-6.443626880645752,17.837692260742188,-34.734703063964844,-37.81854248046875,-0.0984954969983526,-0.3005475749980253,-0.533768587149958,-0.7842581048200763
15098170898,0.0583159953683614,9.357840064573288,-3.843770353871584,-0.1357370615005493,0.7944292426109314,-6.3749213218688965,20.20399475097656,-33.05132293701172,-37.85528564453125,-0.084890159454185,-0.3062690430415335,-0.5091810226506295,-0.7998296955383766
15108244873,-0.2368660976186394,9.318584743505715,-3.0603076080739497,0.1335929483175277,0.521894097328186,-6.390686511993408,22.75214385986328,-31.4122314453125,-37.975830078125,-0.0733809984678033,-0.3114688857304149,-0.4835009758788159,-0.8147571122844289
15118317871,-0.5569958771184087,9.323140507113932,-2.0795447591096163,0.2346909940242767,0.3190394937992096,-6.440919876098633,24.343711853027344,-30.158676147460938,-37.46136474609375,-0.063052204516302,-0.3158405759930622,-0.4567804158821761,-0.8292290386386229
15128391845,-0.3827870189428329,9.23821181463003,-1.316250356593728,0.2011037468910217,0.0725165233016014,-6.462034702301025,26.342117309570312,-28.598731994628903,-37.3646240234375,-0.0532378555577681,-0.3190328161570371,-0.429306639167699,-0.8432553261999562
15138465820,-0.0218903447687625,9.20680662254095,-1.1084914032548665,0.1532822549343109,-0.1292120516300201,-6.47558069229126,28.013153076171875,-26.919204711914062,-37.342529296875,-0.0436204312145207,-0.3208175690954946,-0.401321529757717,-0.8568047152897876
15148540039,0.3451256890684366,9.243719764396548,-1.328986504048109,0.1706596463918686,-0.3097626268863678,-6.460845470428467,29.502197265625,-24.968826293945312,-37.65509033203125,-0.0342578104861977,-0.3214127162635005,-0.3729011404116316,-0.8697499213115026
15158612792,0.8812485817670822,9.26126652700305,-1.8619336893200875,0.2873773574829101,-0.4852643013000488,-6.409019947052002,30.64691162109375,-23.247848510742188,-37.08892822265625,-0.0255546722132454,-0.3210305270093157,-0.344076633188013,-0.8819850709713072
15168687011,1.781393587183952,9.297734847700596,-2.3547540313869715,0.4373559355735779,-0.6859166622161865,-6.29114294052124,31.868560791015625,-21.38579559326172,-37.69683837890625,-0.0178954062851727,-0.3196974253789407,-0.3150192496605433,-0.8934406641286183
15178760742,2.8103151946395637,9.325744552132488,-2.721575419434905,0.5989199876785278,-0.8837167620658875,-6.10551643371582,32.70428466796875,-19.618309020996094,-37.6968994140625,-0.0114768457314022,-0.3173634510645763,-0.2860566411770547,-0.9040577048528724
15188833984,3.8025323345541953,9.255960237288477,-2.9073376450210806,0.7456178665161133,-1.07015061378479,-5.854147911071777,33.59672546386719,-17.95003890991211,-37.88995361328125,-0.006391467492205,-0.3140687959500532,-0.2575530900583658,-0.9137758591686244
15198907958,4.734707385960221,9.155548728990556,-2.966128272163868,0.8369514346122742,-1.290818452835083,-5.572022438049316,34.0322265625,-16.106369018554688,-37.7476806640625,-0.0025325003194675,-0.3097072233882266,-0.2298509243358875,-0.92262864996131
15208981933,5.576698308572173,8.989251082330942,-2.7994693909764288,0.9247311353683472,-1.4461984634399414,-5.245853424072266,34.34417724609375,-14.297386169433594,-38.28656005859375,0.0002300171428888,-0.304253011107812,-0.2032278698656361,-0.9306602082704568
15219054931,6.48706835540533,8.515171096569299,-2.587483175331354,0.9992122054100036,-1.5276165008544922,-4.88239336013794,34.60282897949219,-12.965831756591797,-38.5550537109375,0.001942704740954,-0.2980953742437913,-0.1779303673844892,-0.937803862472193
15229129150,6.984374902975559,8.2682456694901,-2.6585744811207053,1.092145323753357,-1.4906712770462036,-4.4063825607299805,34.38250732421875,-11.392803192138672,-39.03363037109375,0.0026138223774088,-0.2915703484026518,-0.1543708866248981,-0.94400717074665
15239202880,7.64303638010621,7.93927499640882,-2.976124765521288,1.2763437032699585,-1.432388186454773,-3.8333816528320312,34.08551025390625,-10.158145904541016,-39.24957275390625,0.0019086184666403,-0.2853890218658494,-0.1330283531391273,-0.9491327696774354
15249275878,7.982173642414808,7.800829233270883,-3.4351550661891697,1.4836704730987549,-1.4353376626968384,-3.214022397994995,33.813751220703125,-9.19162368774414,-39.69073486328125,-0.0005840786687292,-0.2793371693565636,-0.1141796287748488,-0.9533800817345998
15259349853,8.07982036217451,7.615693030628561,-3.644933542656898,1.649631381034851,-1.3550139665603638,-2.6012420654296875,33.57830810546875,-8.77994155883789,-39.8802490234375,-0.0048490764962965,-0.2734559608123423,-0.0980146598827887,-0.9568654936681495
15269424072,8.013663005656003,7.140113746219873,-3.388295699858665,1.7469615936279297,-1.1724425554275513,-2.0795583724975586,33.43656921386719,-8.521038055419922,-40.02508544921875,-0.0104777916160369,-0.2681968952240081,-0.0843785924642295,-0.9596045135688898
15279498046,7.665804092231393,6.979269104269147,-2.730693376392126,1.755971908569336,-0.929384708404541,-1.6375969648361206,33.18394470214844,-8.591827392578125,-39.86639404296875,-0.0169055536092208,-0.2639140843939009,-0.0729744572457752,-0.9616331300133548
15289571044,7.209504093310237,6.86889149775207,-2.0114450363516805,1.7135502099990845,-0.6195290684700012,-1.2269524335861206,33.210357666015625,-8.148971557617188,-40.366455078125,-0.0237002209821544,-0.2608790989355546,-0.0636686374227037,-0.9629780744627447
15299644775,6.841911720889806,6.707328478398919,-1.276089026597142,1.662253499031067,-0.3241656720638275,-0.8584625124931335,32.93748474121094,-8.427562713623047,-40.2626953125,-0.0306629257359181,-0.2592677390609803,-0.056345252896595,-0.9636728430437936
15309718994,6.487156033688783,6.495154631227255,-0.714131435418129,1.6033955812454224,-0.1705132722854614,-0.5107354521751404,32.67437744140625,-8.778160095214844,-40.52545166015625,-0.0377536784895977,-0.2586631331259252,-0.0508544039344535,-0.9638889875098005
15319791992,6.059891575115919,6.199600490057468,-0.3502314877748489,1.5513819456100464,-0.107898011803627,-0.183335393667221,32.508575439453125,-9.367927551269531,-40.6591796875,-0.0449809525902637,-0.2584529460175673,-0.0470921487537631,-0.963826272626581
15329865966,5.606874251127243,5.94084550897479,0.0484673860490322,1.506619572639465,0.0165493749082088,0.1220349073410034,32.8328857421875,-9.989681243896484,-40.8349609375,-0.0523741686709345,-0.2585595485633181,-0.0449439323394388,-0.963526853418596
15339939941,5.262206242698431,5.727623614054918,0.5495616354644298,1.4500094652175903,0.1358597427606582,0.4258279800415039,32.5758056640625,-10.900390625,-40.613037109375,-0.0598995558237753,-0.259201169912794,-0.0443698760829557,-0.9629424261621444
15350012939,4.992496152359247,5.4780321826368565,0.8158493501394987,1.376723051071167,0.1801808774471283,0.7155159711837769,32.57627868652344,-11.49874496459961,-40.1307373046875,-0.0674698870662184,-0.2601129687765745,-0.0453449314316131,-0.9621500894360652
15360086914,4.765926407827437,5.187090503698587,0.8812667019456625,1.3040771484375,0.2270498573780059,0.9771822094917296,32.37498474121094,-12.402957916259766,-40.20098876953125,-0.0750211643889051,-0.2611053228776206,-0.0477640953070102,-0.9612046520950056
15370161132,4.600350645701587,4.976726920819282,0.9883569573551416,1.2386901378631592,0.258872240781784,1.2307895421981812,32.529449462890625,-13.02145004272461,-40.03369140625,-0.0825634192287797,-0.2621631576141725,-0.0515253185802777,-0.960103514549543
15380234863,4.5950849802583456,4.850604632681608,1.1054057121992111,1.1599071025848389,0.242339551448822,1.494847536087036,32.4525146484375,-13.621967315673828,-39.4990234375,-0.0901037601892894,-0.2631237155899034,-0.056636807505455,-0.9588741169747764
15390307617,4.477328077144921,4.778651741626859,1.1453425857901574,1.0546871423721311,0.2252356708049774,1.7356802225112915,32.5284423828125,-14.42535400390625,-39.40765380859375,-0.0975371969648991,-0.2638083666750155,-0.0630767967724597,-0.957555722052787
15400382080,4.188259790863096,4.685442712053656,1.323598381268978,0.9294057488441468,0.2252997756004333,1.9510315656661987,32.4803466796875,-15.456275939941406,-39.24957275390625,-0.1046954360227512,-0.2642852346550233,-0.0707643344320036,-0.956130013062956
15410456054,3.930391821748018,4.621466791227459,1.3908575615495442,0.8035977482795715,0.1919743120670318,2.162846565246582,32.09429931640625,-16.59735870361328,-39.361328125,-0.111523988870005,-0.2645015598020405,-0.0796209707768094,-0.9546004114493046
15420529052,3.7908024415329096,4.652610117509961,1.3588473893046378,0.6974877715110779,0.1381672620773315,2.398964166641236,31.968902587890625,-17.567035675048828,-38.9991455078125,-0.1180796764197899,-0.264294215390459,-0.0896713239453408,-0.9529768820558429
15430602783,3.681939038971066,4.666728951494395,1.2588362785011529,0.6231986284255981,0.0967257991433143,2.6667826175689697,31.856002807617188,-18.60565185546875,-38.75970458984375,-0.1245458525493131,-0.2636109515481042,-0.1010045229268513,-0.9512075784689974
15440676757,3.528766539083421,4.6974537601038815,1.0891145026117564,0.5833522081375122,0.0917307287454605,2.9595770835876465,31.288299560546875,-19.83867645263672,-38.91925048828125,-0.1311003828101618,-0.2625755598391791,-0.1137240772948238,-0.9491751798410634
15450750000,3.3406279397547243,4.788265080885589,0.8928560174524783,0.5728537440299988,0.0889461264014244,3.273189783096313,30.47735595703125,-20.881446838378903,-39.164306640625,-0.1379075863700798,-0.2612434103850463,-0.1278969121277728,-0.946771195647866
15460823974,3.0267694956094027,4.7663493094146245,0.5518734195381403,0.588210940361023,0.1078444719314575,3.5909647941589355,30.03900146484375,-21.999855041503903,-38.74481201171875,-0.1449655237302237,-0.2597356024024503,-0.1440616668047547,-0.943805404146395
15470897705,2.658086697603762,4.702895366635919,0.2968342441082,0.6217241287231445,0.1201962083578109,3.8803861141204834,29.512924194335938,-23.558311462402344,-38.68878173828125,-0.1524719270678828,-0.2580223824179022,-0.1616233635741764,-0.9402417605488728
15480971191,2.324746431136131,4.601927685759962,0.1921960580259561,0.6295937299728394,0.1633480936288833,4.147213459014893,28.73304748535156,-24.68480682373047,-38.18267822265625,-0.1604084915775938,-0.2561051515767105,-0.1802717968999376,-0.9360456475180104
15491044921,2.01451406853348,4.5244779508546,0.2756289589941501,0.603615403175354,0.311154842376709,4.404632091522217,27.93927001953125,-26.12510681152344,-38.251220703125,-0.1685012226545597,-0.2543046934089129,-0.200099269196827,-0.9310729384661168
15501118896,1.8186209095552563,4.678167168092728,0.4885527477502822,0.5366670489311218,0.4240267276763916,4.66328239440918,26.9619140625,-27.386016845703125,-38.21185302734375,-0.1765125330447347,-0.2527667749106277,-0.2210977243555312,-0.9252394951450434
15511191894,1.6955238144576548,4.90800585129261,0.4606207847297191,0.4736822545528412,0.4475799798965454,4.902438163757324,25.948974609375,-28.76714324951172,-37.93487548828125,-0.1843702889523928,-0.2510552988893554,-0.2431882784756535,-0.9186067208735008
15521265869,1.4796370842427014,4.732254732111096,0.2831260367512703,0.4575999081134796,0.4794019758701324,5.142104148864746,24.54656219482422,-29.978240966796875,-37.61749267578125,-0.1922187204231474,-0.2490378540987881,-0.2662742617191601,-0.9111148025819342
15531340087,1.0280988928958772,4.774935935974121,0.2593593767166137,0.4129975438117981,0.4825109541416168,5.357528209686279,23.195327758789062,-31.553245544433597,-37.20355224609375,-0.200070472316924,-0.2467002230467513,-0.2903156601842048,-0.9026780735712742
15541414062,0.711744248020649,5.212880778515339,0.1684194611191749,0.3287720084190368,0.4255116581916809,5.564279079437256,21.77202606201172,-32.84257507324219,-37.34600830078125,-0.2077987436605575,-0.2437223871613986,-0.3150595806670046,-0.8933960291923632
15551486816,0.4042836882188916,5.660412949091196,0.0390893168509006,0.2382572591304779,0.4241350889205932,5.776503086090088,20.31192779541016,-34.10218811035156,-37.44647216796875,-0.2153079817394562,-0.2399817893673192,-0.3404191270460096,-0.8832700375275554
15561561035,0.050660073787719,5.995532207930088,0.0650730684131383,0.1733326613903045,0.4891566932201385,6.020761489868164,18.557594299316406,-35.16731262207031,-36.98980712890625,-0.2225024285950786,-0.2358046143320808,-0.3665825527413326,-0.8720700233791805
15571634765,-0.2920614767484367,6.335697644242644,-0.1018248822271823,0.1616509705781936,0.5231538414955139,6.241506099700928,16.772865295410156,-36.40657806396485,-36.91912841796875,-0.2295127789895901,-0.2312802397220122,-0.3935064418172545,-0.8596429421969767
15581708007,-0.481045586990565,6.775993433824181,-0.4049497509121894,0.2288233339786529,0.4892822802066803,6.396247386932373,14.841506958007812,-37.33153533935547,-36.6336669921875,-0.2366535604641217,-0.2263524107476942,-0.4207262080428112,-0.8460195488469219
15591781982,-0.6400012003242969,6.932250747984647,-0.5565758981406689,0.3251434862613678,0.3763075172901153,6.50853443145752,12.643051147460938,-38.29402923583984,-36.32568359375,-0.2442329159183923,-0.2208859644162218,-0.4478905469808369,-0.8312362736300495
15601855957,-0.913860227036476,6.744941292956471,-0.5733703810751438,0.396072506904602,0.238678365945816,6.524013996124268,10.16474151611328,-39.233428955078125,-36.17584228515625,-0.2520939204101274,-0.2149488806793885,-0.4752253197815198,-0.8151113500352551
15611928955,-1.201200447416678,6.760242906984686,-0.4496113149374723,0.4285574853420257,0.0924670845270156,6.443535327911377,7.890739440917969,-39.831520080566406,-35.73101806640625,-0.2602390627186898,-0.2083152260605512,-0.5015401519864521,-0.7983344763781993
15622003173,-1.2992187039025127,6.868692175787687,-0.2581330497920513,0.4348470568656921,-0.0097895665094256,6.366072177886963,5.012702941894531,-40.46304321289063,-35.39373779296875,-0.26835894294466,-0.2011757654273811,-0.5269336542653976,-0.7809307250417453
15632076904,-1.2957231168717145,6.924867067474127,-0.2099801365196704,0.4902386963367462,-0.1550894975662231,6.3629584312438965,2.760566711425781,-41.21795654296875,-35.52459716796875,-0.2766109657891427,-0.1934572810032648,-0.5512746943991211,-0.7629920843083572
15642149658,-1.221402766033262,7.143426816290616,-0.6214566588521003,0.634516179561615,-0.4362407028675079,6.443116188049316,0.0680465698242187,-41.71820068359375,-35.653076171875,-0.2855479850205368,-0.1849347260657073,-0.5748200178077486,-0.7442065953775265
15652223876,-0.9693055623393504,7.474621595162152,-1.2989818264067172,0.9019870162010192,-0.8274042010307312,6.515711784362793,-2.5742416381835938,-41.62916564941406,-35.18402099609375,-0.2959782704358936,-0.1753583264241307,-0.5973236263961956,-0.7244659312839227
15662298095,-0.7966209180563688,7.720476178139448,-1.878738109126687,1.210777759552002,-1.2097212076187134,6.568462371826172,-5.215133666992188,-41.569297790527344,-34.43145751953125,-0.3084898475224559,-0.1649590002119751,-0.6184154228158845,-0.703693640410725
15672372070,-1.040266592812538,7.807746465313434,-2.0775755048632623,1.431735873222351,-1.4596349000930786,6.610974311828613,-8.09234619140625,-41.65129852294922,-34.03021240234375,-0.3226851515133182,-0.153939994186049,-0.6381452559116862,-0.6818704612296274
15682444824,-1.6286773066312077,7.773466594570874,-2.1308897464215755,1.5365368127822876,-1.3871757984161377,6.627311706542969,-11.305130004882812,-41.333290100097656,-32.8892822265625,-0.3373832474294455,-0.1428786751798812,-0.6569403084203893,-0.6589292324403055
15692518798,-2.6403756843462585,7.431631763741374,-2.348213815963268,1.5833624601364136,-1.1287152767181396,6.596330165863037,-14.40874481201172,-41.05094909667969,-32.09893798828125,-0.3513193761636831,-0.1324118849531353,-0.6751354358974251,-0.6350070963968057
15702593017,-3.701430505904555,7.618722607582807,-3.23604645229578,1.7451308965682983,-0.681291937828064,6.48626708984375,-17.54108428955078,-40.753868103027344,-30.9769287109375,-0.3638770765595918,-0.123406032142262,-0.6928641988687292,-0.6101669515275676
15712666015,-4.441314222216606,8.126244844219087,-3.8790766450524328,2.011963129043579,-0.1698166728019714,6.405794620513916,-20.49623107910156,-40.13636016845703,-30.34954833984375,-0.3749382681438002,-0.1166722744685149,-0.7102023323345317,-0.5843129368422487
15722739746,-5.179771120595932,8.41250041116774,-4.664723749151825,2.304182291030884,0.3704112768173218,6.416534900665283,-23.33334350585937,-39.29277038574219,-29.4266357421875,-0.3844273204597025,-0.1125069667771206,-0.7275436778397929,-0.5569900890111541
15732813964,-5.972949789243936,8.388976912239194,-4.970271461069584,2.5882527828216557,0.5683640837669373,6.340754508972168,-25.84000396728516,-38.65023040771485,-28.803466796875,-0.3928608854088518,-0.110339622263831,-0.7445033968230367,-0.5283939788450556
15742886962,-6.71935443175733,8.66809897404611,-5.584344439411163,2.926356077194214,0.4698846042156219,6.147454261779785,-28.137977600097656,-37.94405364990234,-28.07232666015625,-0.4014581763579422,-0.1095293288987645,-0.7600777410513916,-0.4991156643711158
15752960937,-7.86631614318192,8.609599438804388,-6.241162919023632,3.3184375762939453,0.3299325704574585,5.826289176940918,-30.298080444335938,-36.881927490234375,-27.54486083984375,-0.4108631907285667,-0.1101551819731734,-0.7736494362632259,-0.4695995044848062
15763034912,-8.8828160759598,8.199086793068052,-6.902230288252234,3.752789497375488,0.1752020567655563,5.376688003540039,-32.3094482421875,-35.831451416015625,-26.869140625,-0.4211062460758841,-0.1127157752919857,-0.7849067711783868,-0.4403248780932566
